№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
1564447;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";925219,58;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.09.2015#,# дог.№20-84/19 вiд 03.08.04#,#без ПДВ#,#б.491#
1565437;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;915005,57;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.09.2015#,#дог.№520 вiд 22.07.09#,#без ПДВ#,#б.491#
1563471;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;758869,71;#2201160#,#2282#,#2273:Част.опл.факт.спож.акт.електроен.за 09/15р#,#акт №832/9/1 вiд 25.09.15р,дог.18-Т215 вiд 14.05.15р#,#ПДВ-126478,28#
1838305;29.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";531206,44;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 09/2015р.#,# дог.17826 вiд 10.01.2013р.#
1836424;29.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;467653,99;*10102070921 2201160,2282(2111) Вiйськовий збiр iз з/пл за 09/2015р.
1349687;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;418587,26;#2201040#,#2281#,#2111 Перерахування з/п на картки #,#за 09.15р.#,# дог. 520 вiд 22.07.09р.#,# без ПДВ#,#б/н 501#
1568561;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;386654,45;*101020709212201160,2282(2111)-Податок на доходи найманих працiвникiв iз з/пл за 2пол.09.2015, б.491
1346360;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;361346,89;*101020709212201040 2281(2120) Єдиний внесок, iз з/п по контракту за 09.15р. рег.№26040109029 б/н 501
1834953;29.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;32112;"АТ ""Укрексiмбанк""";322313;"ВАТ ""ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ"", КИЇВ";341101,56;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 09/2015р.#, #дог.2AIS/153-6-15 вiд 10.02.2015р .#
1347062;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;37993783;ГУ ДКСУ у м.Києві;820019;ГУДКСУ у м.Києві;330085,66;#2201160#,# 2282#,#2720:Готiвка по стипендiї за 09/2015р.#
1565259;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ  ""Київенерго""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;300000;#2201160#,#2282#,#2273 за активну електричну енергiюза 09,2015рДог. №18-Т215вiд 14,05,2015р. зг. акту 832/9/1 вiд 25,09,2015р#,#ПДВ -50000,00#,#б.538#
1345987;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";298081,19;#2201040#,#2281#,#2111 Перерахування з/п на картки#,#за 09.15р.#,# дог. 20-84/19 вiд 03.08.04р.#,#без ПДВ#,#б/н 501#
1164934;24.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;295515,22;*101020709212201160, 2282(2720) Податок на доходи найман.прац. iз стипендiї за 09/2015р.
2104644;30.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;37993783;ГУ ДКСУ у м.Києві;820019;ГУДКСУ у м.Києві;286345,2;#2201160#,#2282#,#2111:Готiвка по з/платi#,# за 09/2015р.#
1569216;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;264696,57;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.09.2015#,#дог.№520 вiд 22.07.09#,#без ПДВ#,#б.500#
1568852;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;258553,76;*101020709212201160,2282(2120)- Єдиний внесок iз з/пл за 2пол.09.2015, б.500
568981;16.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;3327629;"ПАТ АК ""Киiвводоканал""";300670;"ВАТ КОМЕРЦІЙНИЙ БАНК ""ХРЕЩАТИК""";255500;#2201160#,#2282#,#2272 за посл.водопостачанняза 08,2015рДог. 14049/1-5-09ДВ вiд 30,06,2015р.акт№9-835вiд 15,09,2015р#,#ПДВ -42583,33#,#б.538#
1568590;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";248561,75;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.09.2015#,# дог.№20-84/19 вiд 03.08.04#,#без ПДВ#,#б.500#
1835256;29.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;2597077;"Профком НТУУ ""КПI""";300012;АК ПРОМІНВЕСТБАНК (ЗАТ);243668,98;#2201160#,#2282#,#2111:Профвнески iз з/пл за 09/2015р #
1168366;24.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";236703,61;#2201160#,# 2282#,#2230:Перерахування коштiв на виплату компенс. на харчув.сирот.за 09/2015р#, #дог.17329 вiд 31.08.12р#,#без ПДВ#
568355;16.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;3327629;"ПАТ АК ""Киiвводоканал""";300670;"ВАТ КОМЕРЦІЙНИЙ БАНК ""ХРЕЩАТИК""";227500;#2201160#,#2282#,#2272 за посл.водовiдведенняза 08,2015рДог. 14050/1-5-09ДК вiд 30,06,2015р.акт№9-1824вiд 15,09,2015р#,#ПДВ -37916,67#,#б.538#
1350272;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;37993783;ГУ ДКСУ у м.Києві;820019;ГУДКСУ у м.Києві;220150;#2201160#,# 2282#,#2720:Готiвка -матер.допом.на оздор.студентам зг.Пост.КМУ №882 вiд 12.07.04р.(п.7) за 09/2015р.#
1567155;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;210000;#2201160#,#2282#,#2273-част.за акт.ен.#,#за 09.2015#,#акт №832/9/1 вiд 25.09.15, дог.№18-Т215 вiд 14.05.15#,#ПДВ-35000.00,#б.498#
663167;17.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;3346584;КС ВУЖКГ;321767;"АКБ ""МРІЯ""";199999,97;#2201160#,#2282#,#2240 - посл.з розмiщ. безп.вiдходiв (талони ТПВ)#,#дог. № ППЗ-1523 вiд 07.09.15 р. накл. № 1 вiд 16.09.15 р.#,#ПДВ - 33333,33 грн.#,#б.571#
2103253;30.09.2015;2070921;"НТУУ ""КПI""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";153370,67;Перерахування коштiв на виплату лiкарняних листiв за 09/xxxxр. зг.дог.20-84/19 вiд 03.08.04р .
568633;16.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;151447,08;#2201160#,#2282#,#2271:Част. опл.теплоен.бюдж.устан.за 08/15р#,#акт вiд 15.09.15р,дог.910610 вiд 05.06.15р#,#ПДВ-25241,18#
1349912;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38129960;"ТОВ ""АЙ ТI ДIАЛОГ""";380805;"АППБ ""АВАЛЬ""";150266,76;# 2201040 #,# 3210 #,#3110за комутатор доступу #,#Накл. №171вiд 16.09.15#,#ПДВ-25044,46#, #договiр №ЗЦП-1516вiд 11.09.2015р#,#Б.510#
1830914;29.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14360920;"ПАТ КБ ""Правекс-банк""";380838;Test Bank;143608,87;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 09/2015р.#,#дог.125-Z вiд 04.04.06р .#
1347836;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;142477,11;*101020709212201040 2281(2111) податок на доходи найманих працiвникiв iз з/п за 09.15р.б/н 501
2102300;30.09.2015;2070921;"НТУУ ""КПI""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;128196,32;Перерахування коштiв на виплату лiкарняних листiв за 09/xxxxр. зг.дог.520 вiд 22.07.xxxxр.
2108643;30.09.2015;2070921;НТУУ КПІ;820019;ГУДКСУ у м.Києві;37993783;ГУ ДКСУ у м.Києві;820019;ГУДКСУ у м.Києві;120031,71;"Готiвка-депоненти по стипендiї. НТУУ КПI""КПКВК xxxx"""
1564444;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;116650,76;*101020709212201160,2282(2111)- Єдиний внесок iз з/пл за 2пол.09.2015, б.491
1045155;23.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;2070921;"НТУУ ""КПI""";899998;NA;110261,35;*10102070921ПДВ за серпень 2015 КПКВК 2201040 КЕКВ 2281(2800)  б.488 
1563374;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;104664,73;*101020709212201160,2282(2111)-Податок на доходи найманих працiвникiв iз з/пл за 2пол.09.2015, б.500
1043651;23.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;2070921;"НТУУ ""КПI""";899998;NA;92777,32;*10102070921ПДВ за серпень 2015 КПКВК 2201160 КЕКВ 2282 (2800) б.488 
1045979;23.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;24950261;"ПАТ ЕК "" Херсонобленерго""";352457;ХЕРСОНСЬКЕ ОБЛУПРАВЛІННЯ ВАТ ДЕРЖ.ОБУ;90887,82;#2201160#,#2282#,#2273 за акт.енерг.#,#за 09.2015#,#акт №9а вiд 14.09.15, дог.№158 вiд 14.01.15#,#ПДВ-15147.97#,#б.490# (дог.№158 вiд 28.05.04)
1168341;24.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;1734253;"ПСК ""Хлiбокомбiнат Скадовського райст""";352479;"ХЕРСОНСЬКА ФІЛІЯ ЗАТ КБ ""ПРИВАТБАНК""";90174,02;#2201160#,#2282#,#2230 за хлiб#,#акт зв..№4(21.09.15р.) ВТ-1550/11 (19.06.15р.)#,#ПДВ-15029,00#,#Б.578#
565119;16.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;ПАТ Київенерго;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;84000;#2201160#,#2282#,#2271 за тепл. енерг. для житл. експл. устза 08,2015рДог. 910610вiд 05,06,2015р. зг. акту вiд 15,09,2015р#,#ПДВ -14000,00#,#б.538#
2103443;30.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;37993783;ГУ ДКСУ у м.Києві;820019;ГУДКСУ у м.Києві;71075,08;#2201160#,#2282#,#2111-Готiвка на з/пл#,#за 2пол.09.2015#,#без ПДВ#,#б.491#
1167333;24.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14273983;Первинна проф.органiзацiя студентiв НТ;351005;"АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ";66140,24;#2201160#,# 2282#,#2720:Профвнески iз стипендiї за 09/2015р.#
1565309;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";64787,78;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.09.2015#,#дог.№17826 вiд 10.01.13#,#без ПДВ#,#б.491#
1168730;24.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;63893,01;#2201040#,#2281#,#2111 перерахування коштiв на з/пл.зг.дог.№520вiд 22.07.09р.#,#за 09.2015#,#без ПДВ#,#б.568#
1344569;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;63026,39;#2201040#,#2281#,#2111 Перерахування з/п на картки #,#за 09.15р.#,# дог. 520 вiд 22.07.09р.#,# без ПДВ#,#б/н 501#
399748;14.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;37993783;ГУ ДКСУ у м.Києві;820019;ГУДКСУ у м.Києві;61031,29;"Готiвка-депоненти по стипендiї. НТУУ КПI""КПКВК xxxx"""
1350395;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";59254,9;#2201160#,#2282#,#2111Перерах.з\пл. на картки #,#за вересень 2015#,# зг. дог. №20-84\19 вiд 03.08.04#,#  без ПДВ#,#  б.558
1828447;29.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14245308;"Чернiг.обл.дир.""Райффайзен Банк Аваль""";353348;"ЧЕРНІГІВСЬКА ОБЛАСНА ДИР. АППБ ""АВАЛЬ""";59117,55;#2201160#,#2282 #,#2111:Перерахування коштiв на виплату з/пл за 09/2015р.#
569405;16.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;3327629;"ПАТ АК ""Київводоканал""";300670;"ВАТ КОМЕРЦІЙНИЙ БАНК ""ХРЕЩАТИК""";56593,15;#2201160#,#2282#,#2272:Част.опл. посл.водовiд-ня за 08/2015#,#акт 9-1824 вiд 15.09.15р, дог.14050/1-5-09ДК вiд 30.06.15р#,#ПДВ-9432,19#
1347606;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;55861,61;*101020709212201040 2281(2111) Єдиний внесок, iз з/п по контракту за 09.15р. рег.№26040109029 б/н 501
1836059;29.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23697280;"ПАТ АБ ""УКРГАЗБАНК""";320478;"ВАТ АБ ""УКРГАЗБАНК""";55234,83;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 09/2015р.#,# дог.7092 вiд 03.01.13р.#
565752;16.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;33053604;"ТОВ ""МЕТРОПОЛЬ КЕТЕРIНГ СЕРВIС""";300023;"АКБ СОЦІАЛЬНОГО РОЗВИТКУ ""УКРСОЦБАНК""";54000;#2201160#,#2282#,#2240 за постачання готових страв пiд час сем-рiв#,#д.№БО-15717 вiд 09.09.15р.#,#зг.акту № 1 вiд 09.09.15р.#,# Без ПДВ#,#б.569#.
2102357;30.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;37993783;37993783;820019;ГУДКСУ у м.Києві;51533,82;#2201160#,#2282#,#2111:Готiвка по з/платi#,# за 09/2015р.#
568053;16.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;3327629;"ПАТ АК ""Київводоканал""";300670;"ВАТ КОМЕРЦІЙНИЙ БАНК ""ХРЕЩАТИК""";49087,41;#2201160#,#2282#,#2272:Част.опл. посл.водоп-ня за 08/2015#,#акт 9-835 вiд 15.09.15р, дог.14049/1-5-09ДВ вiд 30.06.15р#,#ПДВ-8181,23#
1164939;24.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"Печерська ф. ПАТ КБ ""Приватбанк""м.Київ";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;46995,26;#2201040#,#2281#,#2111 Перерахування з/плати по контракту на картки за вересень 2015р. дог.520 вiд 22.07.09р.#,#б.546#
1165559;24.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";46449,04;#2201040#,#2281#,#2111 перерахунок коштiв на з/пл зг.дог. №15915 вiд 12.01.2012р.#,# за 09.15р.#,#без ПДВ#,#б.504#
1567017;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23697280;"ПАТ АБ ""УКРГАЗБАНК""";320478;"ВАТ АБ ""УКРГАЗБАНК""";44034,75;#2201160#,#2282#,#2111-Перерах.з/пл на картки#,#за 2пол.09.2015#,#дог.№7092 вiд 03.01.13#,#без ПДВ#,#б.491#
1346059;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";41972,13;#2201040#,#2281#,#2111 Перерахування з/п на картки #,#за 09.15р.#,# по дог. 15915 вiд 12.01.12р.#,# без ПДВ.#,#б/н 501#
943121;22.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;1189910;"ПАТ""Укртелеком"" КМФ";300528;"АКБ ""РАЙФФАЙЗЕНБАНК УКРАЇНА"", М.КИЇВ";40665,28;#2201160#,#2282#,#2240:част.телеком.послуги  за 08/2015р.#,#рах.акт 8200000000005985 вiд 31.08.15,дог.K.U.-5985 вiд 20.01.15#,# ПДВ-6777,55#,#б.487#
1565494;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;32112;"АТ ""Укрексiмбанк""";322313;"ВАТ ""ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ"", КИЇВ";40571,34;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.09.2015 #,#дог.№2АIS/153-6-15 вiд 10.02.15#,#без ПДВ#,#б.491#
1568757;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;40546,29;*101020709212201160,2282(2111)- Вiйськовий збiр iз з/пл за 2пол.09.2015, б.491
1165218;24.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";36510,09;#2201040#,#2281#,#2111 Перерах. з/пл на картки за 09.2015р. дог.№20-84/19 вiд 03.08.04р.#,#Б.548#
1829075;29.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;9322277;"АТ""О/Б"" ТВБВ№10026/084,ф-я ГУ по Києву";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;35951,98;#2201160#,# 2282#,#2111:Перерахування коштiв на виплату з/плати за 09/2015р.#, #дог.57 вiд 17.02.2015р.#, #без ПДВ#
478725;15.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38186966;"ПП ""ПолiссяХарчПрод""";303440;"Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК";35173,39;#2201160#,#2282#,#2230 за продукти харчування#,#накл.№34(09.09.15р.) ВТ-1555 (28.08.15р.)#,#ПДВ-5862,23#,#Б.578#
1566249;28.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";334851;"ЗАТ""ПЕРШИЙ УКР.МІЖНАРОД.БАНК"",ДОНЕЦЬК";32761,79;#2201160#,#2282#,#2273:Опл.факт.спож.реакт.електроен.за 09/15р#,#акт №832/9/2 вiд 25.09.15р,дог.18-Т215 вiд 14.05.15р#,#ПДВ-5460,30#
1347300;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;32112;"АТ""Укрексiмбанк""";322313;"ВАТ ""ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ"", КИЇВ";32566,43;# 2201040 #,# 2281#,#2111Перерах. з/пл на картки #, #за2-у пол.09.2015р.#,#дог.№2IS/153-6-15 вiд18.02.2015.#,#без ПДВ#,#б.510#.
1345107;25.09.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050524;"ТОВ ,,ГРIН ТЕХ""";351005;"АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ";32278,93;#2201160#,#2282#,#2210 за металопластиковi конструкцiї#,#дог.ВТ-1549 вiд 09.06.2015, нак.РН-0000038 вiд 23.09.2015р.#,#ПДВ-0,00#,#б.514#
