№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
11125443;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;10009118,11;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 12/2015р.#,#дог.№520 вiд 22.07.09р .#
5140242;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;9946845,65;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 10/2015р.#,#дог.№520 вiд 22.07.09р .#
11124861;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;8978763,62;*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 12/2015р.
5137008;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";8127686,76;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 10/2015р.#,#дог.20-84/19 вiд 03.08.04р .#
11129041;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";8021292,27;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 12/2015р.#,#дог.20-84/19 вiд 03.08.04р .#
7511666;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;7844093;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 11/2015р.#,#дог.№520 вiд 22.07.09р .#
7510071;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;7355195,42;*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 11/2015р.
10115894;21.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;6674748,25;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 12/2015р.#,# дог.523 вiд 22.07.09р.#,#без ПДВ#
6880520;20.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;6555934,35;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 11/2015р.#,# дог.523 вiд 22.07.09р.#,#без ПДВ#
7511253;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";6525422,37;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 11/2015р.#,#дог.20-84/19 вiд 03.08.04р .#
5134254;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;6393210,96;*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 10/2015р.
11128456;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;5765502,75;#2201160#,#2282#,#2271:Част. опл.теплоен.бюдж.устан.за 12/15р#,#акт 12/2015-910610 вiд 21.12.15р,дог.910610 вiд 05.06.15р#,#ПДВ-960917,13#
8931442;10.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;5542074,99;#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/пл. за 1пол.12/2015р.#, #дог.№520 вiд 22.07.09р .#
6303341;13.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;5498401,64;#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/пл. за 1пол.11/2015р.#, #дог.№520 вiд 22.07.09р .#
9295866;14.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;5200463,88;#2201160#,#2282#,#2271:Част. опл.теплоен.бюдж.устан.за 11/15р#,#акт вiд 10.12.15р,дог.910610 вiд 05.06.15р#,#ПДВ-866743,98#
3989438;23.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;5182740,75;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 10/2015р.#,# дог.523 вiд 22.07.09р.#,#без ПДВ#
6306248;13.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;5000000;*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 1пол.11/2015р.
8931822;10.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;4900000;*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 1пол.12/2015р.
3275647;16.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;4679403,18;#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/пл. за 1пол.10/2015р.#, #дог.№520 вiд 22.07.09р .#
8930948;10.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";4522151,97;#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/пл.за 1пол.12/2015р.#, #дог.20-84/19 вiд 03.08.04р .#
6304000;13.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";4501000,12;#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/пл.за 1пол.11/2015р.#, #дог.20-84/19 вiд 03.08.04р .#
11129147;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;4212620,47;*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 12/2015р.
3279524;16.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";3813954,43;#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/пл.за 1пол.10/2015р.#, #дог.20-84/19 вiд 03.08.04р .#
10110659;21.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";3720012,35;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 12/2015р.#,#дог.20-84/19 вiд 03.08.2004р.#,#без ПДВ#
10108981;21.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";3712991,71;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 12/2015р.#,# дог.17329 вiд 31.08.12р.#,#без ПДВ#
6878109;20.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";3675701;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 11/2015р.#,#дог.20-84/19 вiд 03.08.2004р.#,#без ПДВ#
6875834;20.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";3643761,07;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 11/2015р.#,# дог.17329 вiд 31.08.12р.#,#без ПДВ#
3994062;23.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";3510870,95;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 10/2015р.#,# дог.17329 вiд 31.08.12р.#,#без ПДВ#
3989119;23.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";3468832,79;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 10/2015р.#,#дог.20-84/19 вiд 03.08.2004р.#,#без ПДВ#
7507536;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;3205327,8;*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 11/2015р.
5141579;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;2722889,94;*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 10/2015р.
3275916;16.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;2500000;*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 1пол.10/2015р.
11118557;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;ПАТ Київенерго;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;2300000;#2201160#,#2282#,#2271 за тепл. енерг. для житл. експл. устза 12,2015рД.910610от5,06,2015р.зг. акту 12/2015-910610от 21,12,15,2015р#,#ПДВ -383333,33#,#б.538#
11131816;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;2219957,25;#2201160#,#2282#,#2271 частк.за тепло(бюдж.уст.)#,#за 12.2015#,#акт №12/2015-910610 вiд 21.12.15, дог.№910610 вiд 05.06.15#,#ПДВ-369992.88#,#б.500#
9295913;14.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;ПАТ Київенерго;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;2000000;#2201160#,#2282#,#2271 за тепл. енерг. для житл. експл. устза 11,2015рДог. 910610вiд 05,06,2015р. зг. акту вiд 10,12,2015р#,#ПДВ -333333,33#,#б.538#
11119588;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;1858253,47;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.12.2015#,#дог.№520 вiд 22.07.09#,#без ПДВ#,#б.491#
11130883;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;1843110,37;*101020709212201160,2282(2120)- Єдиний внесок iз з/пл за 2пол.12.2015, б.491
11129727;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";1830186,46;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.12.2015#,# дог.№20-84/19 вiд 03.08.04#,#без ПДВ#,#б.491#
6300098;13.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;1720000;*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 1пол.11/2015р.
8933298;10.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;1700000;*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 1пол.12/2015р.
5132463;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;1592280,95;*10102070921 2201160, 2282(2111) Єдиний внесок, утриман. роботодавцями на суму з/пл за 10/2015р.
11116973;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;1511284,89;*10102070921 2201160, 2282(2111) Єдиний внесок, утриман. роботодавцями на суму з/пл за 12/2015р.
7506739;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;1503739,56;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.11.2015#,#дог.№520 вiд 22.07.09#,#без ПДВ#,#б.491#
3991276;23.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;9322277;"АТ""О/Б"" ТВБВ№10026/084,ф-я ГУ по Києву";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1453328,59;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 10/2015р.#,#дог.57 вiд 17.02.2015р.#,#без ПДВ#
7869632;27.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1449122,73;#2201160#,#2282#,#2273:Част.опл.факт.спож.акт.електроен.за 11/15р#,#акт №832/11/1 вiд 27.11.15р,дог.18-Т215 вiд 14.05.15р#,#ПДВ-241520,46#
10108823;21.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;9322277;"АТ""О/Б"" ТВБВ№10026/084,ф-я ГУ по Києву";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1440285,7;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 12/2015р.#,#дог.57 вiд 17.02.2015р.#,#без ПДВ#
6880298;20.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;9322277;"АТ""О/Б"" ТВБВ№10026/084,ф-я ГУ по Києву";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1411048,79;#2201160#,# 2282#,#2720:Перерахування коштiв на виплату стипендiї за 11/2015р.#,#дог.57 вiд 17.02.2015р.#,#без ПДВ#
7511612;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;1361687,05;*101020709212201160,2282(2120)- Єдиний внесок iз з/пл за 2пол.11.2015, б.491
7507767;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;1338081,66;*10102070921 2201160, 2282(2111) Єдиний внесок, утриман. роботодавцями на суму з/пл за 11/2015р.
3274536;16.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;1195000;*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 1пол.10/2015р.
7511352;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";1190311,91;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.11.2015#,# дог.№20-84/19 вiд 03.08.04#,#без ПДВ#,#б.491#
5145772;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;1174581,92;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.10.2015#,#дог.№520 вiд 22.07.09#,#без ПДВ#,#б.491#
5248927;03.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1122625,12;#2201160#,#2282#,#2273:Част.опл.факт.спож.акт.електроен.за 10/15р#,#акт №832/10/1 вiд 02.11.15р,дог.18-Т215 вiд 14.05.15р#,#ПДВ-187104,19#
5133879;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;1095733,31;*101020709212201160,2282(2120)- Єдиний внесок iз з/пл за 2пол.10.2015, б.491
5144883;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;14361575;"ПАТ""КРЕДI АГРIКОЛЬ БАНК""";300614;"АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК""";925645,8;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.10.2015#,# дог.№20-84/19 вiд 03.08.04#,#без ПДВ#,#б.491#
11194689;28.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;885313,48;#2201160#,#2282#,#2273-част.за акт.ен.#,#за 12.2015#,#акт №832/12/1 вiд 24.12.2015, дог.№18-Т215 вiд 14.05.2015#,#ПДВ-147552,24#б.500#
11199672;28.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;"ПАТ ""КИЇВЕНЕРГО""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;873090,58;#2201160#,#2282#,#2273:Част.опл.факт.спож.акт.електроен.за 12/15р#,#акт №832/12/1 вiд 24.12.15р,дог.18-Т215 вiд 14.05.15р#,#ПДВ-145515,10#
11124339;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;759151,09;*101020709212201160,2282(2111)-Податок на доходи найманих працiвникiв iз з/пл за 2пол.12.2015, б.491
11121600;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";726272,88;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 12/2015р.#,# дог.17826 вiд 10.01.2013р.#
5135626;30.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";720187,35;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 10/2015р.#,# дог.17826 вiд 10.01.2013р.#
3990742;23.10.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;131305;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;701052;#2201160#,#2282#,#2271опл.тепло(житл.-ескп.уст.)#,#за 10.2015#,#р-ф.№910610/2015-10/112 вiд21.10.15, дог.№910610 вiд 05.06.15#,#ПДВ-116842,00#,#б.538#
6537196;17.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;131305;ПАТ Київенерго;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;565000;#2201160#,#2282#,#2271 за тепл. енерг. для житл. експл. устза 10,2015рДог. 910610вiд 05,06,2015р. зг. акту вiд 10,11,2015р#,#ПДВ -94166,67#,#б.538#
11118695;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;564435,86;#2201040#,#2281#,#2111 Перерахування з/п на картки #,#за 12.15р.#,# дог. 520 вiд 22.07.09р.#,# без ПДВ#,#б/н 501#
7511915;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;552965,06;*101020709212201160,2282(2111)-Податок на доходи найманих працiвникiв iз з/пл за 2пол.11.2015, б.491
7512650;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";550097,51;#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 11/2015р.#,# дог.17826 вiд 10.01.2013р.#
10113388;21.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;541194,73;*101020709212201160, 2282(2720) Податок на доходи найман.прац. iз стипендiї за 12/2015р.
8936088;10.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;515000;*10102070921 2201160, 2282(2111) Єдиний внесок, утриман. роботодавцями на суму з/пл за 1пол.12/2015р.
11125698;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;39471390;"ДПI у Солом""янському р-нi  у м.Києвi";820019;ГУДКСУ у м.Києві;490926,73;*101020709212201040 2281(2120) Єдиний внесок, iз з/п по контракту за 12.15р. рег.№26040109029 б/н 501
7508397;26.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;490287,77;#2201040#,#2281#,#2111 Перерахування з/п на картки #,#за 11.15р.#,# дог. 520 вiд 22.07.09р.#,# без ПДВ#,#б/н 501#
6880209;20.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;482350,86;*101020709212201160, 2282(2720) Податок на доходи найман.прац. iз стипендiї за 11/2015р.
8933778;10.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";478488,69;#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/плати за 1пол.12/2015р.#,# дог.17826 вiд 10.01.2013р.#
6301774;13.11.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;23494714;"ПАТ ""Альфа-Банк""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";473210;#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/плати за 1пол.11/2015р.#,# дог.17826 вiд 10.01.2013р.#
8936285;10.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;3327629;"ПАТ АК ""Киiвводоканал""";300670;"ВАТ КОМЕРЦІЙНИЙ БАНК ""ХРЕЩАТИК""";468853,88;#2201160#,#2282#,#2272 за посл.водопостачанняза 11,2015рДог. 14049/1-5-09ДВ вiд 30,06,2015р.акт№9-835вiд 08,12,2015р#,#ПДВ -78142,31#,#б.538#
11123993;25.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;21705696;"ПАТ КБ ""Приватбанк""";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;464043,12;#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 2пол.12.2015#,#дог.№520 вiд 22.07.09#,#без ПДВ#,#б.500#
10773568;24.12.2015;2070921;"НТУУ ""КПІ""";820019;ГУДКСУ у м.Києві;3327629;"ПАТ АК ""Киiвводоканал""";300670;"ВАТ КОМЕРЦІЙНИЙ БАНК ""ХРЕЩАТИК""";457023,44;#2201160#,#2282#,#2272 за посл.водопостачанняза 12,2015рДог. 14049/1-5-09ДВ вiд 30,06,2015р.акт№9-835вiд 21,12,2015р#,#ПДВ -76170,57#,#б.538#
