№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
12163209;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;ПАТКБ Правекс-Банк м.Київ;380838;Test Bank;8498636,34;#2201280#,#2282-8498636.34#,#перерах.з-та за 1 пол. 01.16р.#,#зг.дог№31-Zвiд 22.03.00р.#,# без ПДВ #
14286254;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;ПАТКБ Правекс-Банк м.Київ;380838;Test Bank;7238589,21;22012802282-7238589.21перерах.з-та за 1 пол. 02.16р.зг.дог№31-Zвiд 22.03.00р. без ПДВ.
12011341;14.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";6903624,7;#2201280#,#2282-6903624.70#,#Перерах.стип.студ.за 01.16р.#,#№заявка№С-214 вiд 12.01.16#,#Дог.№10407000039 вiд 07.04.10р.#,# без ПДВ#
13902953;12.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";6036929,55;22012802282-6036929.55 перерах.студ. за 02.16р. № с-15 вiд 11.02.16 дог. № 10407000039 вiд 07.04.10 р. без ПДВ.
13461048;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;"ПАТКБ ""Правекс- Банк""";380838;Test Bank;4872929,06;22012802282-305813.35перерах.з-та за 2 пол.01.16р.зг.дог№31-Zвiд 22.03.00р.без ПДВ .
12158778;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";4677120,72;#2201280#,#2282-4677120.72#,#перерах.з-та за 1 пол. 01.16р.#,#зг.договору № 10407000039 вiд 07.04.2010р.#,# без ПДВ #
13464253;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;ПАТКБ Правекс-Банк м.Київ;380838;Test Bank;4135419,84;22012802282-4135419.84перерах.з-та за 2 пол. 01.16р.зг.дог№31-Zвiд 22.03.00р.без ПДВ.
13330788;03.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;39440996;МГУ ДФС-Центральний офiс з ОВП;820019;ГУДКСУ у м.Києві;3953252,92;*101 02070944 КПКВ2201280  КЕКВ 2282   нарах .єдиний внесок 22%  iз з-ти за 2пол.01.16.
13328907;03.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;3606760,17;*11010100 КПКВК 2201280КЕКВ 2282-3606760,17  Перерах.подат.на доходи найман. працiв. iз з-ти за 2 пол.01.16р. без ПДВ.
14291062;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";3227873,89;22012802282-3227873.89перерах.з-та за 1 пол. 02.16р.зг.договору № 10407000039 вiд 07.04.2010р.без ПДВ.
14288056;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;39440996;МГУ ДФС-Центральний офiс з ОВП;820019;ГУДКСУ у м.Києві;2849281,86;*101 02070944КПКВ2201280  КЕКВ 2282   нарах .єдиний внесок 22%  iз з-ти за 1пол.02.16
12158568;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;39440996;МГУ ДФС-Центральний офiс з ОВП;820019;ГУДКСУ у м.Києві;2748839,62;*101 02070944КПКВ2201280  КЕКВ 2282   перерах. єдиний внесок 22% iз з-ти за 1пол. 01.16.
14287978;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";2306047,69;22012802282-2306047.69перерах.з-та за 1 пол. 02.16р.зг.договору № 10407000039 вiд 07.04.2010р. без ПДВ.
13458832;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";2291526,84;22012802282-2291526.84перерах.з-та частково за 2 пол. 01.16р.зг.договору № 10407000039 вiд 07.04.2010р.без ПДВ.
13455233;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";2218241,06;22012802282-2218241.06рах.стип.аспiр.та доктор. за 01.16р. № с-9 вiд 25.01.16дог. № 10407000039 вiд 07.04.10 р. без ПДВ.
13455224;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";2092315,8;22012802282-2092315.8перерах.з-та за 2 пол.01.16р.зг.договору № 10407000039 вiд 07.04.2010р. без ПДВ.
13521090;08.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;131305;"ПАТ ""Київенерго""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;2089876,92;22012802282-2089876.92кредит.заборг.за 2015 опл.за теплову енергiю,грудень 2015акт №12/2015-310685 вiд 29.12.15Дог.310685Т вiд 09.11.15в т.ч. ПДВ 348312.82.
12010698;14.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;9322277;"Фiлiї-Головне управлiння АТ""Ощадбанк""м";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;2077472,31;#2201280#,#2282-2077472.31#,#Перерах.стип.студ.за 01.16р.#,#№заявка№С-214 вiд 12.01.16#,#Дог.№98 вiд 24.07.14р.#,# без ПДВ#
13892617;12.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;9322277;ТВБВ №10026/0688 Фiлiї-Головногоуправл;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;2033442,08;22012802282-2033442.08 перерах.студ. за 02.16р. № с-15 вiд 11.02.16 дог.№98  вiд 24.07.14р. без ПДВ.
13458232;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;ПАТКБ Правекс-Банк м.Київ;380838;Test Bank;1984207,29;22012802282-1984207.29перерах.з-та частково за 2 пол. 01.16р.зг.дог№31-Zвiд 22.03.00р.без ПДВ.
14295963;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;1950820,6;*11010100КПКВК 2201280 КЕКВ 2282-1950820.6 перерах.податок на доходи найман.працiвникiв iз ЗП за 1 пол.02.2016 р.Без ПДВ.
12160344;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;1882050,71;*11010100КПКВК 2201280 КЕКВ 2282- 1882050.71 Перерах.подат.18% на доходи найман. працiв. iз з-ти за 1 пол. 01.16р. без ПДВ
13461058;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";1874885,37;22012802282-1874885.37перерах.з-та за 2 пол. 01.16р.зг.договору № 10407000039 вiд 07.04.2010р.без ПДВ.
14292104;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;"ПАТКБ ""Правекс- Банк""";380838;Test Bank;1846728,69;22012802282-1846728.69перерах.з-та за 1 пол. 02.16р.зг.дог№31-Zвiд 22.03.00р. без ПДВ.
12900261;28.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;131305;"ПАТ ""Київенерго""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1626434,15;22012802282-1626434.15опл.за активну електроенергiю,сiчень 2016акт №833/1/1 вiд 25.01.16,дог.1 вiд 22.01.16в т.ч. ПДВ 271072.36.
13333037;03.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;39440996;МГУ ДФС-Центральний офiс з ОВП;820019;ГУДКСУ у м.Києві;1406776,44;*101 02070944 КПКВ2201280  КЕКВ 2282   нарах .єдиний внесок 22%  iз з-ти за 2пол.01.16.
13329118;03.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;1296668,39;*11010100 КПКВК 2201280КЕКВ 2282-1957311.39  Перерах.подат.на доходи найман. працiв. iз з-ти за 2 пол.01.16р. без ПДВ
14295111;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;39440996;МГУ ДФС-Центральний офiс з ОВП;820019;ГУДКСУ у м.Києві;1140560,21;*101 02070944КПКВ2201280  КЕКВ 2282   нарах .єдиний внесок 22%  iз з-ти за 1пол.02.16
13455060;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;9322277;ТВБВ №10026/0688 Фiлiї-Головногоуправл;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1117530,87;22012802282-1117530.87перерах.стип.аспiр.та доктор. за 01.16р.№ с-9 вiд 25.01.16дог.№98  вiд 24.07.14р. без ПДВ.
13750810;11.02.2016;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820172;ДКСУ;1091279,77;xxxx,77Перерахунок залишку коштiв в зв`язку з закриттям рахунку. без ПДВ.
13519474;08.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;131305;"ПАТ ""Київенерго""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1002786,5;22012802282-1002786.50кредит.заборг.за 2015 опл.за теплову енергiю,грудень 2015акт №12/2015-540042 вiд 30.12.15Дог.540042Т вiд 09.11.15в т.ч. ПДВ 167131.08.
12162494;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;39440996;МГУ ДФС-Центральний офiс з ОВП;820019;ГУДКСУ у м.Києві;997278,94;*101 02070944КПКВ2201280  КЕКВ 2282   перерах. єдиний внесок 22% iз з-ти за 1пол. 01.16.
13877573;12.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;2070944;Київський нацiональний унiверситетiмен;820172;ДКСУ;888958,62;22012802282888958/62утрим.за прожив.за 01.16р.№с-15 від 11.02.16 зі стип.студ. без ПДВ.
14292158;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;780908,47;*11010100КПКВК 2201280 КЕКВ 2282-780908.47 перерах.податок на доходи найман. працiвникiв iз ЗП за 1 пол. 02.2016 р.Без ПДВ.
12159049;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;682807,94;*11010100 КПКВК 2201280 КЕКВ 2282- 682807.94 Перерах.подат.18% на доходи найман. працiв. iз з-ти за  1 пол. 01.16р. без ПДВ
13457139;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";603376,82;22012802282-603376.82перерах.з-та за 2 пол.01.16р.зг.договору № 10407000039 вiд 07.04.2010р. без ПДВ.
14290463;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;2070944;Київський нацiональний унiверситетiмен;820172;ДКСУ;560502;22012802282-560502.00перерах.утрим.за прож.за 12.15р заявка№С-214 вiд 12.01.16 без ПДВ.
13462913;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;452660,31;*КПКВК 2201280 КЕКВ 2282-452660.31 податок з дох.фiз.осiб утрим.зi стип.аспiр.та докор.за 01.16р.Без ПДВ
12158707;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";416010,27;#2201280#,#2282-416010.27#,#перерах.з-та за 1 пол. 01.16р.#,#зг.договору № 10407000039 вiд 07.04.2010р.#,# без ПДВ #
12551973;26.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;2070944;Київський нацiональний унiверситетiмен;899998;;364183,67;*10102070944КПКВК 2201290 КЕКВ 2281-364183,67 ПДВ за Грудень 2015року
13455150;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;"ПАТКБ ""Правекс- Банк""";380838;Test Bank;305813,35;22012802282-305813.35перерах.з-та за 2 пол.01.16р.зг.дог№31-Zвiд 22.03.00р.без ПДВ .
13327739;03.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;302328,22;*11011000 КПКВК 2201280КЕКВ 2282-302328,22  Перерах.вiйськовий збiр iз ЗП за 2 пол.01.16р. без ПДВ.
13521622;08.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;131305;"ПАТ ""Київенерго""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;260988,92;22012802282-260988.92кредит.заборг.за 2015 опл.за теплову енергiю,грудень 2015акт №12/2015-310685 вiд 29.12.15Дог.310685Т вiд 09.11.15в т.ч. ПДВ 43498.16.
13463875;05.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;21717417;Первина профспiлкова органiзацiя КНУiм;300023;"АКБ СОЦІАЛЬНОГО РОЗВИТКУ ""УКРСОЦБАНК""";256461,3;22012802282-256461.30перерах.профвнески iз ЗП за 2 пол.01.2016. без ПДВ.
13394729;04.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";238818,5;2201100 2111-238818.5 з-та за 2 пол.01.16р. зг.договору № 10407000039 вiд 07.04.2010р. без ПДВ.
12010662;14.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;2070944;Київський нацiональний унiверситетiмен;820172;ДКСУ;230379,47;#2201280#,#2282-230379.47#,#утрим.за проживання зi стип.студ.#,#№заявка№С-214 вiд 12.01.16#,#за 12.15р.#,# без ПДВ#
13911553;12.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";226766,95;22012802282-226766.95перерах.мат.доп.на харч.студ.сиротам за 02.16р.№с-16 вiд 11.02.16Дог.№10407000039 вiд 07.04.10р. без ПДВ.
12011244;14.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";223150,71;#2201280#,#2282-223150.71#,#Перерах.мат.доп.на харч.студ.-сиротам за 01.16р.#,#№заявка№С-215 вiд 12.01.16#,#Дог.№10407000039 вiд 07.04.10р.#,# без ПДВ#
14054280;15.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;39367665;"ТОВ ""Офiс Стайл-Україна""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";199966,56;22012802282-199966.56Опл за туалетний папiрнак№211 вiд 05.02.16,Дог.Т 059/09 вiд 25.01.16в т.ч. ПДВ 33327.76.
14291758;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";183796,45;2201100 2111-183796.45 з-та за 1 пол. 02.16р. зг.договору № 10407000039 вiд 07.04.2010р. без ПДВ.
12163698;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""РОЗРАХ.ЦЕНТР"" ПАТ КБ ""ПРИВАТБАНК"",Ки";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";173631,32;#2201100#,#2111-173631.32#,#з-та за 1 пол. 01.16р.#,#зг.договору № 10407000039 вiд 07.04.2010р.#,# без ПДВ #
14289536;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;162568,38;*11011000КПКВК 2201280 КЕКВ 2282-162568.38 перерах.вiйськовий збiр iз ЗП за 1 пол.02.2016 р.Без ПДВ.
13750115;11.02.2016;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820172;ДКСУ;160390,98;xxxx,98Перерахунок залишкiв коштiв у зв`язку закриттям рахунку без ПДВ.
12163366;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;"ПАТКБ ""Правекс- Банк""";380838;Test Bank;160052,75;#2201280#,#2282-160052.75#,#перерах.з-та за 1 пол. 01.16р.#,#зг.дог№31-Zвiд 22.03.00р.#,# без ПДВ #
12163112;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;156837,56;*11011000 КПКВК2201280 КЕКВ 2282- 156837.56 Перерах.вiйськовий збiр iз з-ти за 1 пол. 01.16р. без ПДВ
13392141;04.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;"ПАТКБ ""Правекс- Банк""";380838;Test Bank;151741,13;22012902281-151741.13з-та за 2 пол.01.16р.зг.дог №31-Z вiд 22.03.00р. без ПДВ
13906639;12.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";147997,62;22011502282-147997.62перерах.стип.студ. за 02.16рКГРТ№Заявка№с-20 вiд 11.02.16Дог.10407000039 вiд 07.04.2010 р без ПДВ.
12267895;20.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";147111,38;#2201150#,#2282-147111.38#,#перерах.стип.студ. за 01.16рКГРТ#,#№Заявка№с-2 вiд 18.01.16#,#Дог.10407000039 вiд 07.04.2010 р #,# без ПДВ#
14047155;15.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;39367665;"ТОВ ""Офiс Стайл-Україна""";300346;"ЗАТ ""АЛЬФА-БАНК"", М.КИЇВ";141304,19;22012802282-141304.19Опл за миючi засобинакл№256 вiд 05.02.16,Дог.Т 059/14 вiд 28.01.16в т.ч. ПДВ 23550.7.
13390850;04.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37993783;ГУДКСУ у м. Києвi;820172;ДКСУ;137357,19;22012802282-137357.19Готiвка по чеку  АЗ 1435062 з-та 2 пол.01.16р.без ПДВ .
14287317;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;9322277;"Фiлiї-Головне управлiння АТ""Ощадбанк""м";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;130771,4;22012802282-130771.4перерах.з-та за 1 пол. 02.16р.зг.договору № 98 вiд 24.07.2014р. без ПДВ .
14288620;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;"ПАТКБ ""Правекс- Банк""";380838;Test Bank;122647,76;22012902281-122647.76з-та за 1 пол.02.16р.зг.дог №31-Z вiд 22.03.00р. без ПДВ
12316948;21.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;30674051;"ПрАТ ""НДI ПIТ""";322313;"ВАТ ""ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ"", КИЇВ";120888;#2201280#,#2282-120888.00#,#Опл за студентськi квитки#,#нак№РН-0000028 вiд 19.01.16#,#Дог.48 Т 059/01 вiд 14.01.16#,#в т.ч. ПДВ 20148 #
14288709;18.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37993783;ГУДКСУ у м. Києвi;820172;ДКСУ;120146,94;22012802282-120146,94 Готiвка по чеку АЗ 1435071 з-та 1 пол.02.16.р. Без ПДВ.
12161472;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;9322277;"Фiлiї-Головне управлiння АТ""Ощадбанк""м";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;119768,1;#2201280#,#2282-119768.1#,#перерах.з-та за 1 пол. 01.16р.#,#зг.договору № 98 вiд 24.07.2014р.#,# без ПДВ #
12178843;19.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37993783;ГУДКСУ у м. Києвi;820172;ДКСУ;112748,35;#2201280#,#2282-112748.35#,# Гот.по чеку АЗ 1435056 з-та1 пол. 01.16р.#,# без ПДВ #
13392253;04.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;23494105;"КРД АТ""Райффайзен Банк Аваль"" м.Київ";322904;"КИЇВСЬКА РЕГ.ДИРЕКЦІЯ (Ф) АППБ ""АВАЛЬ""";111467,5;2201150 2282-111467.5 перерах.з-та за 2 пол.01.16р. зг-но догов.№05/05-04-02/230 вiд 09.04.04р. без ПДВ.
13904624;12.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;9322277;"Фiлiї-Головне управлiння АТ""Ощадбанк""м";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;110561,88;22012802282-110561.88перерах.мат.доп.на харч.студ.сиротам за 02.16р.№с-16 вiд 11.02.16Дог.№98 вiд 24.07.14р. без ПДВ.
13326842;03.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;108926,02;*11011000 КПКВК 2201280КЕКВ 2282-163235.01  Перерах. вiйськ.збiр iз ЗП 2 пол.01.16р. без ПДВ
13911133;12.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;108040,88;22011502282-108040.88перерах.стип.студ.ОМК за 02.16р№Заявка№с-19 вiд 11.02.16Дог. 10407000039 вiд 07.04.2010 р  без ПДВ.
14133032;16.02.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";108040,88;22011502282-108040.88перерах.стип.студ.ОМК за 02.16р№Заявка№с-22 вiд 15.02.16Дог. 10407000039 вiд 07.04.2010 р  без ПДВ.
12269429;20.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";107731,16;#2201150#,#2282-107731.16#,#перерах.стип.студ.ОМК за 01.16р#,#№Заявка№с-3 вiд 18.01.16#,#Дог. 10407000039 вiд 07.04.2010 р#,# без ПДВ#
12010943;14.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;9322277;"Фiлiї-Головне управлiння АТ""Ощадбанк""м";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;107660,52;#2201280#,#2282-107660.52#,#Перерах.мат.доп.на харч.студ.-сиротам за 01.16р.#,#№заявка№С-215 вiд 12.01.16#,#Дог.№98 вiд 24.07.14р.#,# без ПДВ#
12159218;18.01.2016;2070944;Київський нац.універ-т ім.Т.Шевченка;820172;ДКСУ;14360920;"ПАТКБ ""Правекс- Банк""";380838;Test Bank;106857,14;#2201290#,#2281-106857.14#,#з-та за 1 пол. 01.16р.#,#зг.дог №31-Z вiд 22.03.00р.#,# без ПДВ #
